index,count_deposit,count_borrow,count_repay,count_withdraw,count_liquidation,avg_deposit,avg_borrow,avg_repay,avg_withdraw,withdraw_to_depo,borrow_to_deposit,repay_to_borrow
53,0.0136986301369863,0.03,0.010309278350515464,0.0006309148264984228,0.0,0.0017231007962081055,0.001006672059199517,0.0016227901300699121,0.0013547485466655913,1.2499157417981044e-10,0.3823820085849881,0.9382868142207338
2239,0.003913894324853229,0.0,0.0,0.0,0.0,3.8895005987501e-07,0.0,0.0,0.0,0.0,0.0,0.0
1209,0.0019569471624266144,0.005,0.003436426116838488,0.00014020329477742728,0.0,1.0488873995949993e-05,2.025926171790406e-11,1.636427141809189e-11,4.28665340409212e-06,1.010665721436015e-10,1.474896784155735e-06,0.924635870560814
1951,0.0019569471624266144,0.0,0.0,0.0,0.0,4.0091209903553224e-07,0.0,0.0,0.0,0.0,0.0,0.0
717,0.03718199608610567,0.14,0.024054982817869414,0.0004907115317209955,0.0,0.00016377600001729622,8.273521328524423e-05,0.00016432059052806818,0.0001479429089751643,4.115064469873613e-11,0.5684751065945867,0.5780066631128956
2110,0.0019569471624266144,0.0,0.0,0.0,0.0,7.06160186892017e-08,0.0,0.0,0.0,0.0,0.0,0.0
3059,0.0019569471624266144,0.005,0.003436426116838488,7.010164738871364e-05,0.0,0.0025376844654671,0.0005347119358496074,0.00043190968015400973,0.0017330477810909655,8.444252028279193e-11,0.16089744778832848,0.9402952722392962
185,0.0019569471624266144,0.0,0.0,0.0,0.0,4.2505648081730713e-07,0.0,0.0,0.0,0.0,0.0,0.0
2430,0.003913894324853229,0.0,0.0,0.0,0.0,0.02425920865346813,0.0,0.0,0.0,0.0,0.0,0.0
1151,0.0019569471624266144,0.0,0.0,0.0,0.0,4.554652710710851e-07,0.0,0.0,0.0,0.0,0.0,0.0
2375,0.0,0.0,0.0,7.010164738871364e-05,0.0,0.0,0.0,0.0,0.002483745917441497,0.8017568901400935,0.0,0.0
1981,0.01761252446183953,0.0,0.0,0.0,0.0,5.570590655056558e-06,0.0,0.0,0.0,0.0,0.0,0.0
1806,0.0019569471624266144,0.0,0.0,0.0,0.0,5.9489221290812674e-08,0.0,0.0,0.0,0.0,0.0,0.0
221,0.003913894324853229,0.005,0.006872852233676976,7.010164738871364e-05,0.0,0.0012186581222848295,0.0004275406382691312,0.00017449223281084707,0.0003284042658113753,1.6660398888647642e-11,0.13394688957827167,0.9502101614410897
2498,0.003913894324853229,0.0,0.0,0.0,0.0,4.3276927804201787e-07,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.001191728005608132,0.0,0.0,0.0,0.0,3.0171254793970427e-05,0.165568387704834,0.0,0.0
2367,0.0019569471624266144,0.0,0.0,7.010164738871364e-05,0.0,4.568886219133222e-05,0.0,0.0,2.9455273272176987e-05,7.971517085731668e-11,0.0,0.0
1024,0.0019569471624266144,0.0,0.0,0.0,0.0,6.065396667640122e-07,0.0,0.0,0.0,0.0,0.0,0.0
3332,0.005870841487279843,0.0,0.0,0.0,0.0,4.269512597563365e-07,0.0,0.0,0.0,0.0,0.0,0.0
